Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2021-07-18,3034.89990234375,3042.85009765625,2965.0,2989.300048828125,2939.64697265625,3637877,ASIANPAINT.NS
2021-07-25,2989.300048828125,3179.5,2965.0,3083.75,3032.5283203125,10391659,ASIANPAINT.NS
2021-08-01,3079.949951171875,3119.0,2951.89990234375,2958.449951171875,2909.30908203125,4867873,ASIANPAINT.NS
2021-08-08,2985.60009765625,3065.0,2960.64990234375,2966.449951171875,2917.176513671875,5362464,ASIANPAINT.NS
2021-08-15,2994.64990234375,3015.0,2952.550048828125,2988.699951171875,2939.056884765625,3548540,ASIANPAINT.NS
2021-08-22,2980.0,3124.050048828125,2960.0,3112.949951171875,3061.242919921875,7805153,ASIANPAINT.NS
2021-08-29,3159.050048828125,3163.85009765625,3012.60009765625,3036.800048828125,2986.35791015625,5094414,ASIANPAINT.NS
2021-09-05,3056.699951171875,3344.949951171875,3048.050048828125,3338.800048828125,3283.341796875,7437761,ASIANPAINT.NS
2021-09-12,3342.0,3394.60009765625,3297.0,3346.35009765625,3290.7666015625,3244555,ASIANPAINT.NS
2021-09-19,3346.60009765625,3388.60009765625,3285.050048828125,3303.050048828125,3248.185302734375,3830628,ASIANPAINT.NS
2021-09-26,3299.949951171875,3505.0,3265.0,3448.60009765625,3391.317626953125,5907981,ASIANPAINT.NS
2021-10-03,3461.60009765625,3470.0,3170.0,3177.85009765625,3125.06494140625,6427335,ASIANPAINT.NS
2021-10-10,3202.800048828125,3329.0,3178.0,3306.89990234375,3251.971435546875,4676675,ASIANPAINT.NS
2021-10-17,3326.39990234375,3358.89990234375,3280.0,3297.800048828125,3243.0224609375,2443462,ASIANPAINT.NS
2021-10-24,3252.5,3283.949951171875,2912.14990234375,2982.39990234375,2932.861572265625,11782865,ASIANPAINT.NS
2021-10-31,2950.0,3147.60009765625,2857.25,3100.10009765625,3052.20654296875,11669719,ASIANPAINT.NS
2021-11-07,3128.0,3190.0,3080.0,3159.25,3110.4423828125,2775131,ASIANPAINT.NS
2021-11-14,3165.0,3181.0,3052.0,3122.89990234375,3074.654052734375,3970126,ASIANPAINT.NS
2021-11-21,3126.0,3260.0,3120.10009765625,3226.85009765625,3176.998291015625,5322757,ASIANPAINT.NS
2021-11-28,3241.0,3308.35009765625,3091.0,3143.10009765625,3094.542236328125,6443736,ASIANPAINT.NS
2021-12-05,3131.0,3199.75,3071.89990234375,3110.449951171875,3062.396240234375,7114543,ASIANPAINT.NS
2021-12-12,3115.0,3292.0,3016.449951171875,3283.14990234375,3232.428466796875,8176943,ASIANPAINT.NS
2021-12-19,3285.10009765625,3341.0,3227.699951171875,3243.699951171875,3193.587890625,4463290,ASIANPAINT.NS
2021-12-26,3227.0,3307.89990234375,3181.0,3284.800048828125,3234.052978515625,3983763,ASIANPAINT.NS
2022-01-02,3280.10009765625,3405.0,3226.199951171875,3382.949951171875,3330.6865234375,3712664,ASIANPAINT.NS
2022-01-09,3383.0,3582.0,3383.0,3576.300048828125,3521.049560546875,4788775,ASIANPAINT.NS
2022-01-16,3580.0,3590.0,3346.0,3364.39990234375,3312.42333984375,4699360,ASIANPAINT.NS
2022-01-23,3364.39990234375,3399.0,3222.0,3274.85009765625,3224.2568359375,7674292,ASIANPAINT.NS
2022-01-30,3268.0,3270.0,3010.75,3110.85009765625,3062.790771484375,7002188,ASIANPAINT.NS
2022-02-06,3140.0,3248.800048828125,3136.39990234375,3236.64990234375,3186.646728515625,4226228,ASIANPAINT.NS
2022-02-13,3234.0,3259.0,3143.10009765625,3216.300048828125,3166.611083984375,3448830,ASIANPAINT.NS
2022-02-20,3140.0,3294.949951171875,3120.0,3258.449951171875,3208.1103515625,3042936,ASIANPAINT.NS
2022-02-27,3235.0,3296.89990234375,3051.5,3119.199951171875,3071.01123046875,5693483,ASIANPAINT.NS
2022-03-06,3090.0,3190.5,2662.050048828125,2738.14990234375,2695.847900390625,16078647,ASIANPAINT.NS
2022-03-13,2649.89990234375,3040.0,2599.35009765625,2932.0,2886.703369140625,15158410,ASIANPAINT.NS
2022-03-20,2950.0,3163.300048828125,2917.300048828125,3136.60009765625,3088.142578125,7226655,ASIANPAINT.NS
2022-03-27,3117.300048828125,3117.300048828125,2950.550048828125,3046.949951171875,2999.87744140625,6050382,ASIANPAINT.NS
2022-04-03,3046.949951171875,3129.25,2995.64990234375,3114.14990234375,3066.0390625,4753067,ASIANPAINT.NS
2022-04-10,3124.949951171875,3220.0,3080.0,3206.25,3156.716552734375,4119659,ASIANPAINT.NS
2022-04-17,3184.0,3222.0,3066.10009765625,3080.64990234375,3033.056640625,2588267,ASIANPAINT.NS
2022-04-24,3056.0,3174.39990234375,2970.0,3164.39990234375,3115.51318359375,4370694,ASIANPAINT.NS
2022-05-01,3134.0,3278.0,3085.949951171875,3237.199951171875,3187.188232421875,6854559,ASIANPAINT.NS
2022-05-08,3195.0,3211.5,3003.89990234375,3016.25,2969.65185546875,3364066,ASIANPAINT.NS
2022-05-15,3000.85009765625,3138.75,2975.0,3064.0,3016.6640625,7718283,ASIANPAINT.NS
2022-05-22,3089.89990234375,3128.800048828125,2951.0,3109.949951171875,3061.904296875,4843235,ASIANPAINT.NS
2022-05-29,3143.949951171875,3188.0,2718.550048828125,2834.85009765625,2791.0546875,9977758,ASIANPAINT.NS
2022-06-05,2880.0,2939.89990234375,2811.0,2886.89990234375,2842.300048828125,9097184,ASIANPAINT.NS
2022-06-12,2871.10009765625,2872.0,2633.75,2708.75,2682.27099609375,7791292,ASIANPAINT.NS
2022-06-19,2669.949951171875,2725.449951171875,2560.0,2580.199951171875,2554.977783203125,8222967,ASIANPAINT.NS
2022-06-26,2600.0,2784.800048828125,2588.35009765625,2760.89990234375,2733.9111328125,8337649,ASIANPAINT.NS
2022-07-03,2779.89990234375,2827.64990234375,2678.0,2773.14990234375,2746.041259765625,6969084,ASIANPAINT.NS
2022-07-10,2775.14990234375,2932.0,2744.800048828125,2879.800048828125,2851.64892578125,6555160,ASIANPAINT.NS
2022-07-17,2874.0,2985.0,2851.35009765625,2978.14990234375,2949.03759765625,6901606,ASIANPAINT.NS
2022-07-24,2994.75,3092.75,2978.14990234375,3067.39990234375,3037.4150390625,4781198,ASIANPAINT.NS
2022-07-31,3069.5,3354.35009765625,3051.64990234375,3333.75,3301.161376953125,9007683,ASIANPAINT.NS
2022-08-07,3340.050048828125,3491.949951171875,3314.5,3473.89990234375,3439.94140625,5669575,ASIANPAINT.NS
2022-08-14,3465.0,3477.949951171875,3383.0,3427.85009765625,3394.341796875,3772944,ASIANPAINT.NS
2022-08-21,3470.0,3545.64990234375,3455.300048828125,3482.550048828125,3448.507080078125,2910807,ASIANPAINT.NS
2022-08-28,3462.10009765625,3485.550048828125,3302.0,3323.550048828125,3291.06103515625,6350342,ASIANPAINT.NS
2022-09-04,3247.0,3489.0,3236.699951171875,3431.050048828125,3397.510498046875,4616208,ASIANPAINT.NS
2022-09-11,3425.050048828125,3484.64990234375,3384.0,3441.85009765625,3408.204833984375,3588191,ASIANPAINT.NS
2022-09-18,3441.85009765625,3459.0,3309.550048828125,3322.550048828125,3290.07080078125,4422449,ASIANPAINT.NS
2022-09-25,3320.64990234375,3440.0,3231.300048828125,3395.25,3362.060302734375,3669891,ASIANPAINT.NS
2022-10-02,3370.0,3582.89990234375,3285.25,3342.449951171875,3309.776611328125,9513339,ASIANPAINT.NS
2022-10-09,3348.0,3368.35009765625,3285.75,3343.699951171875,3311.01416015625,3626239,ASIANPAINT.NS
2022-10-16,3280.0,3360.0,3180.0,3185.5,3154.360595703125,5583897,ASIANPAINT.NS
2022-10-23,3185.5,3250.0,3072.64990234375,3092.39990234375,3062.170654296875,7049823,ASIANPAINT.NS
2022-10-30,3150.0,3159.0,3033.0,3053.39990234375,3023.552001953125,3916470,ASIANPAINT.NS
2022-11-06,3082.0,3185.0,3061.050048828125,3181.35009765625,3154.797607421875,3714266,ASIANPAINT.NS
2022-11-13,3186.0,3198.0,3033.5,3055.39990234375,3029.8984375,5246571,ASIANPAINT.NS
2022-11-20,3056.0,3114.85009765625,3041.050048828125,3095.5,3069.663818359375,4421342,ASIANPAINT.NS
2022-11-27,3105.0,3120.25,3066.199951171875,3108.14990234375,3082.208251953125,3335255,ASIANPAINT.NS
2022-12-04,3108.14990234375,3199.949951171875,3096.699951171875,3143.449951171875,3117.21337890625,6033668,ASIANPAINT.NS
2022-12-11,3130.0,3242.35009765625,3112.5,3226.949951171875,3200.0166015625,5415960,ASIANPAINT.NS
2022-12-18,3227.0,3230.0,3050.300048828125,3055.89990234375,3030.394287109375,5306232,ASIANPAINT.NS
2022-12-25,3062.0,3112.449951171875,3018.0,3057.89990234375,3032.377685546875,3905235,ASIANPAINT.NS
2023-01-01,3057.89990234375,3143.800048828125,3028.800048828125,3087.89990234375,3062.127197265625,3670684,ASIANPAINT.NS
2023-01-08,3087.89990234375,3087.89990234375,2952.0,2978.39990234375,2953.541259765625,4872185,ASIANPAINT.NS
2023-01-15,2993.300048828125,3017.64990234375,2871.75,2909.14990234375,2884.869140625,5629498,ASIANPAINT.NS
2023-01-22,2925.0,2973.60009765625,2781.0,2787.800048828125,2764.531982421875,7805322,ASIANPAINT.NS
2023-01-29,2800.0,2827.10009765625,2685.85009765625,2722.64990234375,2699.92578125,5123182,ASIANPAINT.NS
2023-02-05,2724.0,2779.949951171875,2694.0,2760.39990234375,2737.360595703125,6897568,ASIANPAINT.NS
2023-02-12,2760.39990234375,2830.949951171875,2718.0,2804.60009765625,2781.19189453125,4310934,ASIANPAINT.NS
2023-02-19,2814.5,2845.85009765625,2754.0,2833.60009765625,2809.94970703125,3439181,ASIANPAINT.NS
2023-02-26,2845.0,2852.0,2700.10009765625,2738.5,2715.6435546875,5078032,ASIANPAINT.NS
2023-03-05,2740.39990234375,2853.300048828125,2725.050048828125,2828.85009765625,2805.239501953125,4477656,ASIANPAINT.NS
2023-03-12,2843.0,2884.0,2807.0,2830.199951171875,2806.578125,2894719,ASIANPAINT.NS
2023-03-19,2823.5,2923.949951171875,2740.050048828125,2862.64990234375,2838.757080078125,7647573,ASIANPAINT.NS
2023-03-26,2915.0,2915.0,2767.75,2798.5,2775.142578125,4298757,ASIANPAINT.NS
2023-04-02,2798.5,2820.0,2747.5,2761.64990234375,2738.600341796875,4405592,ASIANPAINT.NS
2023-04-09,2746.949951171875,2825.0,2708.64990234375,2809.85009765625,2786.398193359375,2331492,ASIANPAINT.NS
2023-04-16,2810.0,2813.300048828125,2750.050048828125,2809.75,2786.298828125,5299836,ASIANPAINT.NS
2023-04-23,2825.0,2887.0,2800.64990234375,2882.10009765625,2858.045166015625,3927934,ASIANPAINT.NS
2023-04-30,2882.10009765625,2920.0,2846.60009765625,2902.35009765625,2878.1259765625,3668434,ASIANPAINT.NS
2023-05-07,2910.949951171875,3025.0,2893.0,3012.949951171875,2987.802978515625,4236094,ASIANPAINT.NS
2023-05-14,3015.0,3179.75,2993.0,3131.10009765625,3104.966796875,7947355,ASIANPAINT.NS
2023-05-21,3134.199951171875,3168.0,3068.050048828125,3084.449951171875,3058.7060546875,3599385,ASIANPAINT.NS
2023-05-28,3070.0,3136.949951171875,3046.0,3128.39990234375,3102.2890625,2748656,ASIANPAINT.NS
2023-06-04,3147.199951171875,3249.949951171875,3116.050048828125,3237.25,3210.230712890625,5277638,ASIANPAINT.NS
2023-06-11,3239.949951171875,3247.0,3168.550048828125,3180.550048828125,3175.007568359375,3340507,ASIANPAINT.NS
2023-06-18,3185.199951171875,3322.0,3151.14990234375,3316.85009765625,3311.070068359375,5161257,ASIANPAINT.NS
2023-06-25,3318.85009765625,3344.949951171875,3242.449951171875,3297.699951171875,3291.953369140625,4257960,ASIANPAINT.NS
2023-07-02,3295.0,3449.60009765625,3271.39990234375,3362.050048828125,3356.19140625,3656415,ASIANPAINT.NS
2023-07-09,3365.0,3414.0,3331.0,3343.699951171875,3337.873291015625,2895049,ASIANPAINT.NS
2023-07-16,3345.0,3439.0,3293.949951171875,3429.75,3423.773193359375,3929092,ASIANPAINT.NS
2023-07-23,3429.75,3537.949951171875,3425.0,3517.699951171875,3511.570068359375,3848291,ASIANPAINT.NS
2023-07-30,3506.0,3568.0,3350.0,3390.699951171875,3384.791259765625,5622780,ASIANPAINT.NS
2023-08-06,3323.199951171875,3388.0,3317.949951171875,3339.64990234375,3333.830322265625,3720090,ASIANPAINT.NS
2023-08-13,3316.050048828125,3359.949951171875,3180.0,3185.35009765625,3179.79931640625,3676080,ASIANPAINT.NS
2023-08-20,3185.35009765625,3224.0,3152.25,3163.550048828125,3158.037353515625,2879264,ASIANPAINT.NS
2023-08-27,3159.89990234375,3265.0,3152.14990234375,3259.300048828125,3253.620361328125,3632382,ASIANPAINT.NS
2023-09-03,3264.949951171875,3302.85009765625,3217.10009765625,3259.550048828125,3253.869873046875,4091656,ASIANPAINT.NS
2023-09-10,3259.550048828125,3266.25,3195.0,3238.050048828125,3232.407470703125,3366367,ASIANPAINT.NS
2023-09-17,3242.0,3294.199951171875,3185.0,3196.64990234375,3191.079345703125,4466318,ASIANPAINT.NS
2023-09-24,3200.0,3283.60009765625,3180.550048828125,3274.85009765625,3269.143310546875,3316946,ASIANPAINT.NS
2023-10-01,3272.300048828125,3334.800048828125,3134.0,3161.050048828125,3155.54150390625,6427936,ASIANPAINT.NS
2023-10-08,3166.10009765625,3232.10009765625,3151.35009765625,3195.75,3190.18115234375,3928596,ASIANPAINT.NS
2023-10-15,3140.050048828125,3188.5,3128.25,3148.800048828125,3143.31298828125,4419915,ASIANPAINT.NS
2023-10-22,3124.0,3137.0,3064.550048828125,3105.85009765625,3100.437744140625,3407194,ASIANPAINT.NS
2023-10-29,3096.050048828125,3108.89990234375,2931.0,2955.14990234375,2950.000244140625,4586062,ASIANPAINT.NS
2023-11-05,2974.0,3012.75,2930.0,2977.85009765625,2977.85009765625,4677303,ASIANPAINT.NS
2023-11-12,2998.0,3111.39990234375,2983.85009765625,3076.449951171875,3076.449951171875,3376291,ASIANPAINT.NS
2023-11-19,3098.0,3228.25,3065.0,3168.89990234375,3168.89990234375,3211587,ASIANPAINT.NS
2023-11-26,3168.89990234375,3171.89990234375,3111.0,3136.14990234375,3136.14990234375,2854178,ASIANPAINT.NS
2023-12-03,3141.14990234375,3190.60009765625,3108.35009765625,3173.39990234375,3173.39990234375,4021920,ASIANPAINT.NS
2023-12-10,3190.0,3299.949951171875,3166.5,3232.0,3232.0,5220474,ASIANPAINT.NS
2023-12-17,3230.0,3326.35009765625,3185.5,3313.89990234375,3313.89990234375,5536329,ASIANPAINT.NS
2023-12-24,3313.0,3359.949951171875,3271.85009765625,3341.300048828125,3341.300048828125,5188588,ASIANPAINT.NS
2023-12-31,3349.949951171875,3422.949951171875,3345.199951171875,3402.39990234375,3402.39990234375,2832298,ASIANPAINT.NS
2020-01-05,492.0,493.8999938964844,472.8500061035156,483.5,366.1856384277344,16923549,BPCL.NS
2020-01-12,475.0,480.0,448.54998779296875,470.25,356.1505432128906,42619054,BPCL.NS
2020-01-19,471.0,478.75,452.0,453.8999938964844,343.7676086425781,21007610,BPCL.NS
2020-01-26,454.95001220703125,473.20001220703125,451.6000061035156,466.1000061035156,353.0074768066406,23271809,BPCL.NS
2020-02-02,466.5,486.8999938964844,456.04998779296875,456.95001220703125,346.07757568359375,31548054,BPCL.NS
2020-02-09,446.25,510.0,442.45001220703125,491.3999938964844,372.1688232421875,48105399,BPCL.NS
2020-02-16,492.0,495.54998779296875,468.0,476.45001220703125,360.8462219238281,27733741,BPCL.NS
2020-02-23,478.45001220703125,481.0,456.0,471.75,357.28662109375,20252765,BPCL.NS
2020-03-01,471.0,475.70001220703125,420.5,426.3500061035156,322.90228271484375,31147686,BPCL.NS
2020-03-08,432.0,441.8500061035156,398.0,403.1000061035156,305.2935485839844,34855614,BPCL.NS
2020-03-15,413.8999938964844,454.3999938964844,275.45001220703125,376.04998779296875,284.806884765625,97553710,BPCL.NS
2020-03-22,350.0,387.25,285.3999938964844,317.8500061035156,240.72824096679688,60603238,BPCL.NS
2020-03-29,285.0,304.0,252.0,278.75,222.67462158203125,38966662,BPCL.NS
2020-04-05,269.0,329.70001220703125,269.0,317.1499938964844,253.3497772216797,50297259,BPCL.NS
2020-04-12,327.0,364.20001220703125,319.5,344.8999938964844,275.51739501953125,27697836,BPCL.NS
2020-04-19,345.0,370.3500061035156,336.20001220703125,360.1000061035156,287.65966796875,21589524,BPCL.NS
2020-04-26,362.1499938964844,372.8999938964844,337.1499938964844,350.45001220703125,279.950927734375,26105384,BPCL.NS
2020-05-03,353.20001220703125,374.8500061035156,352.29998779296875,370.0,295.5681457519531,29883837,BPCL.NS
2020-05-10,362.0,364.20001220703125,312.3500061035156,324.75,259.4209289550781,58162153,BPCL.NS
2020-05-17,326.0,330.3500061035156,307.25,318.20001220703125,254.1885528564453,45334117,BPCL.NS
2020-05-24,320.54998779296875,324.0,291.79998779296875,315.20001220703125,251.7920684814453,40888057,BPCL.NS
2020-05-31,315.0,347.1499938964844,312.04998779296875,342.79998779296875,273.8398132324219,37809039,BPCL.NS
2020-06-07,344.29998779296875,372.5,337.29998779296875,369.6000061035156,295.2485656738281,53990067,BPCL.NS
2020-06-14,379.6000061035156,402.04998779296875,355.25,373.8999938964844,298.68353271484375,48406337,BPCL.NS
2020-06-21,373.8999938964844,384.5,356.5,380.54998779296875,303.9957580566406,30069549,BPCL.NS
2020-06-28,383.0,396.95001220703125,367.29998779296875,393.6499938964844,314.4604797363281,37513439,BPCL.NS
2020-07-05,392.8999938964844,395.6000061035156,372.20001220703125,385.3999938964844,307.8701477050781,25778020,BPCL.NS
2020-07-12,388.0,396.75,370.3500061035156,376.3500061035156,300.6407165527344,22847808,BPCL.NS
2020-07-19,378.0,447.3999938964844,360.29998779296875,443.79998779296875,354.5219421386719,81934001,BPCL.NS
2020-07-26,441.0,481.0,435.1000061035156,448.3999938964844,358.19659423828125,123805742,BPCL.NS
2020-08-02,454.0,473.70001220703125,410.8999938964844,413.79998779296875,330.5570068359375,80901412,BPCL.NS
2020-08-09,414.0,428.25,391.0,419.75,335.3100280761719,72568147,BPCL.NS
2020-08-16,421.0,434.1000061035156,408.6499938964844,413.25,330.11761474609375,50133370,BPCL.NS
2020-08-23,418.79998779296875,419.8500061035156,397.6499938964844,410.1000061035156,327.6012878417969,68605648,BPCL.NS
2020-08-30,413.3999938964844,422.0,408.3500061035156,415.04998779296875,331.55548095703125,41024018,BPCL.NS
